stateTime,ProveCommitSector,PreCommitSector,ProveCommitAggregate,PreCommitSectorBatch,PublishStorageDeals,SubmitWindowedPoSt,Others
"2022-05-07","31612.8613","11531.4266","1789.5278","475.4712","555.1883","1864.5980","115.4820"
"2022-05-08","31352.9510","11361.9285","1806.0551","500.8005","673.2844","1911.4617","157.6765"
"2022-05-09","31493.5264","12163.9994","1595.3921","406.6219","555.5138","1990.4150","193.4034"
"2022-05-10","31417.3145","11829.1617","1704.4736","458.8621","606.2587","2017.1388","105.9565"
"2022-05-11","32049.5283","11526.7471","1434.0363","348.3708","818.7226","1881.9392","144.0709"
"2022-05-12","31345.8470","11939.5576","1449.3211","365.5898","666.2620","1984.1739","563.5542"
"2022-05-13","30923.1030","11960.5337","1584.8625","409.5507","739.8268","1926.3860","225.8128"
"2022-05-14","32806.6792","12036.1128","1102.4624","273.8298","634.3736","1903.5990","232.9561"
"2022-05-15","30693.3883","12095.7424","1758.2172","435.6492","778.4311","1917.7130","329.8548"
"2022-05-16","30630.5408","13062.1689","1632.6100","386.9519","793.4309","1991.3541","471.5136"
"2022-05-17","30818.8658","12553.9533","1488.8498","339.4556","814.2952","1893.7807","452.3335"
"2022-05-18","29827.0659","12862.6299","1315.2841","309.9349","734.8271","1996.9624","468.4279"
"2022-05-19","31319.5690","12465.0958","1224.2521","271.0803","506.7626","1973.1399","483.3427"
"2022-05-20","31135.4583","12490.5729","1272.0474","266.6359","559.7117","1936.2043","224.0494"
"2022-05-21","32150.9891","12197.0066","1076.5108","208.6421","604.5026","1952.3472","249.9563"
"2022-05-22","31914.1153","12188.5775","1019.6869","201.5525","484.3791","1883.8254","622.2850"
"2022-05-23","31298.2754","11932.6351","1194.5044","255.2501","535.5531","1997.8575","410.2328"
"2022-05-24","33147.8193","11263.0827","629.9060","130.5716","327.6764","1970.9641","523.5388"
"2022-05-25","32808.9564","11498.6017","657.6532","132.9652","763.3830","1986.7739","449.1938"
"2022-05-26","32428.3695","12113.0288","854.5639","138.4038","466.5594","1952.3968","253.7135"
"2022-05-27","31763.2081","11721.9422","960.4186","174.1807","692.5642","1990.0534","204.3085"
"2022-05-28","32783.0949","11879.3650","882.8886","141.1882","474.9070","2044.9116","140.4795"
"2022-05-29","31554.3469","11444.7558","803.8245","170.2945","549.3365","2077.3630","369.7259"
"2022-05-30","31973.3996","11726.3954","763.1040","219.9148","914.3847","2145.5109","1023.5240"
"2022-05-31","31762.3273","11283.3822","719.8646","197.9322","877.6684","2051.5367","457.5012"
"2022-06-01","31524.3896","10858.1069","794.8721","214.0784","1199.7739","1997.3303","667.6867"
"2022-06-02","33031.2507","11640.3560","631.5649","187.3925","812.8976","2113.8536","216.1592"
"2022-06-03","32051.0269","10957.0656","492.6446","175.1941","1191.4915","2117.6850","380.7243"
"2022-06-04","32630.9427","10869.0738","420.0069","140.5992","1015.9570","1991.2423","180.1861"
"2022-06-05","32138.2246","11856.2107","377.1924","136.1969","1053.3447","1945.6441","148.4277"
"2022-06-06","30998.3878","11227.5482","695.0182","186.7778","1125.7783","1948.8849","544.9632"
"2022-06-07","32604.4214","10639.0980","483.7339","179.3844","1154.3029","2025.8789","242.8710"
"2022-06-08","33222.3894","10656.6697","448.5610","124.5273","770.1802","2003.5829","422.7030"
"2022-06-09","32695.6667","11098.4906","512.8180","175.2479","788.5039","2042.2581","316.9965"
"2022-06-10","32710.1870","11037.3046","512.9228","154.2093","725.2000","1987.7394","229.5680"
"2022-06-11","32173.1233","11431.6120","457.1879","141.1403","627.3625","2102.5925","237.8749"
"2022-06-12","31854.4386","11649.2193","400.6004","147.8676","723.1647","2220.2634","255.0105"
"2022-06-13","32824.2939","11602.5256","392.4666","154.1295","689.1705","2036.2198","316.2112"
"2022-06-14","31379.6428","11496.2346","481.0393","177.7211","603.2171","2045.6415","235.1948"
"2022-06-15","31777.4030","11719.4685","443.6739","168.5456","907.0958","2088.7399","469.4275"
"2022-06-16","29512.2032","11654.1990","880.5657","284.0808","677.0379","2085.6056","720.9876"
"2022-06-17","31892.2282","11628.3763","713.6541","227.0873","600.9219","2328.4052","210.0650"
"2022-06-18","31872.9749","11449.0063","540.6992","173.2361","576.0429","1969.8489","122.9577"
"2022-06-19","30897.1736","11707.2390","643.8440","209.0074","649.2478","1958.4965","233.5744"
"2022-06-20","30891.9690","11421.4633","658.4382","207.7323","638.8512","2085.5775","861.1523"
"2022-06-21","30642.6279","11983.6805","700.6479","211.3782","609.9123","2195.4299","377.9075"
"2022-06-22","31208.4763","12204.4200","649.6155","191.9478","616.6021","2081.4823","463.8041"
"2022-06-23","32006.9379","12235.9715","570.9865","169.3746","521.5275","2023.8570","414.8353"
"2022-06-24","31732.5571","12141.2869","489.7746","129.2132","470.9534","2070.3585","285.0663"
"2022-06-25","31261.7403","12023.1422","486.5169","157.3057","344.3887","2113.7737","158.2546"
"2022-06-26","31499.0737","12334.5190","582.2550","170.5915","547.0598","2249.0049","329.6928"
"2022-06-27","30882.5001","11939.3721","791.7094","223.6175","657.3166","2188.5726","477.6709"
"2022-06-28","29971.4135","11742.7551","985.8328","275.5415","788.8883","2048.7918","580.3123"
"2022-06-29","30089.0992","11356.4504","886.6788","233.1857","606.6832","2125.3907","1765.3904"
"2022-06-30","31793.8716","11148.9592","497.1443","128.1026","604.0693","2196.1802","915.7778"
"2022-07-01","32717.6645","10970.9760","305.7696","79.6719","450.8844","2285.9712","284.8748"
"2022-07-02","31613.2293","10932.6861","200.5930","59.7713","386.6520","2106.6248","2332.3775"
"2022-07-03","31909.3522","10795.9870","130.8835","30.7629","409.3089","2029.3144","1472.3257"
"2022-07-04","25855.5324","8418.8917","7.3610","2.0495","370.0169","2193.4791","787.5401"
"2022-07-05","21217.2827","13499.7809","84.2337","20.4870","572.7703","4747.1759","1854.0363"
"2022-07-06","11744.1870","13496.1988","1106.0128","378.0226","902.0976","12641.3263","5235.2949"
"2022-07-07","14532.5168","12610.8144","1437.3922","546.1903","1005.9399","13380.6148","4030.9603"
"2022-07-08","15954.4398","13609.1520","1549.1571","703.8280","917.0550","11849.7737","3053.6415"
"2022-07-09","16159.5672","12600.0171","2163.8496","1011.3730","614.3274","10960.2634","2990.2954"
"2022-07-10","17419.0465","13645.4371","1815.3249","814.2304","1189.4895","10238.1463","2325.1395"
"2022-07-11","18397.2983","13126.4490","2406.8981","1247.8854","1238.7956","9857.2157","1688.7410"
"2022-07-12","17202.9297","12623.8628","2714.0243","1399.3867","1629.8765","9937.2323","1591.6684"
"2022-07-13","15940.5033","10770.4503","3102.8110","1622.6273","1197.6529","8948.9708","2921.3418"
"2022-07-14","16276.5701","10304.7197","3272.0685","1596.1167","1010.8379","10825.9244","4020.8421"
"2022-07-15","17236.0425","11376.7906","3367.1606","1690.7631","1182.2386","10526.1293","1756.1891"
"2022-07-16","19951.4805","15213.9249","1861.3115","1045.9703","865.0138","8656.6147","649.5466"
"2022-07-17","18526.4689","13699.3390","2732.7885","1439.0208","1346.3765","9023.5248","1386.8070"
"2022-07-18","17518.4428","13410.4770","3035.7789","1582.4077","1196.6293","9435.6965","1574.6354"
"2022-07-19","18247.0746","13749.8392","3204.6011","1554.8534","1424.4457","8939.1087","789.3927"
"2022-07-20","17631.4063","13457.1676","3743.0455","1902.5719","1228.0878","8656.6090","797.2216"
"2022-07-21","16583.7822","12964.1541","4136.1282","2121.9431","1222.1708","9157.3696","1438.7057"
"2022-07-22","16797.2789","12477.6794","4115.8320","2118.7372","1351.7417","8853.9645","1693.5025"
"2022-07-23","16604.6039","12376.8762","3319.1704","1789.6077","1342.5985","10264.3306","1053.8048"
"2022-07-24","15476.6550","12448.7001","3000.1080","1662.0256","1570.6447","9995.1560","2787.7820"
"2022-07-25","16948.9283","14403.1354","2207.4049","1385.9663","1599.2798","9067.7789","2628.4505"
"2022-07-26","16012.4331","13920.2051","2306.1872","1331.0270","1398.6859","9290.0887","3855.4145"
"2022-07-27","17529.0063","13552.5346","2649.2411","1256.6629","1740.0508","8785.2458","2196.1320"
"2022-07-28","18186.4983","13435.1488","2837.5555","1361.3053","1644.1653","9291.7170","1307.0360"
"2022-07-29","18115.7804","13317.5387","2332.1944","1208.6453","1662.3193","9124.7333","2092.0032"
"2022-07-30","19834.2673","14077.9952","1216.1252","807.5451","1328.6739","9451.2075","1022.3857"
"2022-07-31","19528.0958","14433.5770","1218.9184","803.6092","1840.2880","8899.7066","2111.7153"
"2022-08-01","19341.3782","13903.8092","1474.3875","898.3361","1696.2405","9227.2592","1509.7714"
"2022-08-02","19090.7055","13978.0186","1357.1753","802.5938","2114.2000","9884.7989","1328.0841"
"2022-08-03","18679.5511","15436.9413","958.6808","705.3659","2239.3962","9245.5516","2276.1929"
"2022-08-04","18117.4584","14409.4086","1805.0829","1061.6711","2002.8732","9183.6342","2128.4045"
"2022-08-05","19101.1331","14533.2295","2358.8587","1003.5271","1604.8968","8836.9219","1000.1364"
"2022-08-06","18713.8060","14523.5064","1888.5401","738.4626","1287.4462","8680.2975","2738.0447"
"2022-08-07","17164.6210","15023.2617","1950.0803","873.9087","1565.1324","8813.4334","2200.3678"
"2022-08-08","17030.1816","15014.8254","2527.5482","938.4842","1847.5193","8910.5042","1437.6556"
"2022-08-09","16106.3512","16450.9330","2654.7325","939.4150","1657.3515","8932.4307","1529.8728"
"2022-08-10","16263.0083","17284.8352","2044.2327","698.7433","1477.4762","9025.4602","1330.8208"
"2022-08-11","15507.7351","17332.7883","1884.2241","805.7884","1222.7282","9505.0257","2333.1170"
"2022-08-12","13497.9629","16416.2386","3187.7163","1055.9470","1736.2665","9980.6964","2059.7153"
"2022-08-13","16496.3732","16704.7745","1602.6713","460.7266","1326.0985","10612.8778","1629.1866"
"2022-08-14","16644.9375","15331.7256","1254.6475","560.5568","1478.1222","10612.2108","2533.9014"
"2022-08-15","17003.8532","16098.3709","1438.6475","503.5523","1876.8874","9508.8071","2683.4286"
"2022-08-16","14016.5922","14925.1120","2868.0163","944.8985","2419.0590","11134.9941","2386.9330"
"2022-08-17","13524.9600","15369.5423","2660.0009","740.9472","2754.7752","11152.1398","2657.4325"
"2022-08-18","15431.0599","15045.7580","2008.7193","528.2690","2256.4727","9219.3909","3464.1067"
"2022-08-19","16805.7651","17379.7482","2039.1460","515.6497","2152.0464","8752.8742","1020.2068"
"2022-08-20","18928.0197","16891.4563","896.4950","245.4914","1570.7810","8687.6169","1861.9530"
"2022-08-21","18552.0731","16224.8131","831.2574","218.8045","1685.2064","9512.7693","2087.6250"
"2022-08-22","18242.4937","16508.2435","1109.9464","374.5211","1885.3006","9588.4797","1360.9131"
"2022-08-23","19097.3320","15820.3932","830.1994","338.7412","2075.8717","8584.1337","1430.9748"
"2022-08-24","17863.2674","15832.3218","1926.4683","581.9876","2505.2234","8919.6277","1085.4390"
"2022-08-25","13202.6722","18925.1354","3821.4762","1259.7447","2327.0088","8693.9990","864.5990"
"2022-08-26","11520.6386","18634.3766","3923.4272","1318.2049","1781.1308","9415.4636","1301.0245"
"2022-08-27","15317.1127","18184.0494","2152.3719","753.8174","1687.0326","8981.2694","905.0718"
"2022-08-28","14259.2781","16523.4549","2657.9884","942.4382","1685.1841","9190.9736","2651.3971"
"2022-08-29","15189.6492","16267.2585","2284.6927","860.1292","1507.8996","9829.1164","2730.0515"
"2022-08-30","15053.3577","16252.5888","2734.7481","971.4310","1868.8784","9386.7859","1980.5085"
"2022-08-31","14256.4830","16102.0072","3341.4002","1159.5700","2060.8810","9195.2856","2270.9014"
"2022-09-01","13968.9083","15362.3706","3202.4555","1142.2156","2045.5813","10522.8435","1937.1364"
"2022-09-02","19462.3090","15415.1466","1019.4125","450.8059","2019.8345","8949.6358","1404.2837"
"2022-09-03","17477.8943","17412.4771","1913.4366","652.2994","1976.9329","9106.4689","1096.7344"
"2022-09-04","13447.7434","18023.9224","2987.5836","1114.3011","2119.1203","8807.1339","2379.2243"
"2022-09-05","17694.2626","14633.7805","1556.8621","568.6385","2620.2486","9282.6798","2456.6374"
"2022-09-06","17163.9839","13191.7097","1412.1220","533.5314","2311.5100","9305.1851","4874.3181"
"2022-09-07","15707.3511","16152.8097","1709.1826","650.7260","2384.8874","9118.6727","2268.4515"
"2022-09-08","15597.4660","16222.4091","2142.2788","749.0508","2770.3477","9001.2634","1554.5658"
"2022-09-09","19084.5353","13867.5842","687.6721","277.7787","2498.3429","8570.9048","2536.0212"
"2022-09-10","19080.0188","14828.3125","425.1091","251.9321","2279.0826","8682.9494","2816.7462"
"2022-09-11","18627.7954","15131.6558","850.7212","384.9257","2441.4094","8485.1533","1702.3077"
"2022-09-12","18468.7069","14089.6936","1400.0661","541.3583","2906.6781","9367.8278","1771.3117"
"2022-09-13","18366.3165","14156.3484","1323.0138","484.8254","3104.7913","9063.4658","2375.6221"
"2022-09-14","17703.3463","14146.9773","1673.4327","729.6739","3035.1303","8952.3976","1497.6254"
"2022-09-15","17003.3258","13996.7666","2248.7566","946.1563","3103.1575","8967.7393","2222.2290"
"2022-09-16","17244.9221","13856.3501","2013.9892","939.4178","3137.5323","9106.7970","1244.3381"
"2022-09-17","18001.9470","15691.3243","1520.9651","741.5166","2671.4069","8985.7627","1077.8504"
"2022-09-18","17122.2965","14686.0414","2223.5749","941.7675","2852.1580","9088.0131","1698.0710"
"2022-09-19","16887.2928","14094.0200","1992.0275","918.0860","3477.1837","9165.3811","2534.7108"
"2022-09-20","15110.7693","13433.2503","2494.8644","966.1536","4833.3320","9026.2009","1900.1687"
"2022-09-21","14929.7402","13784.5378","2597.6795","995.4519","3998.9713","8532.5858","2369.3928"
"2022-09-22","15648.1992","13864.9566","2130.3758","844.9179","3364.8116","9001.5741","3791.4437"
"2022-09-23","15015.1671","13806.0527","3026.3999","941.3664","4034.7680","9037.3288","2241.6256"
"2022-09-24","15125.6590","14710.6870","3038.2768","1020.0402","3819.2770","8684.1247","1498.8597"
"2022-09-25","12702.2083","11886.2890","4095.5072","1339.2434","3888.3665","9744.5591","4550.7524"
"2022-09-26","13837.8855","11246.4214","3597.2668","1109.5987","4277.8781","10092.8507","3605.6609"
"2022-09-27","16631.4238","10849.6980","2022.5432","644.5144","4159.1105","9862.3639","3715.2444"
"2022-09-28","18544.2526","12177.9673","1561.5206","666.6089","4715.4667","9198.0244","2255.2727"
"2022-09-29","14088.1767","12462.8929","3616.8082","1174.4125","4687.4064","9503.6828","2064.2543"
"2022-09-30","13477.3487","13441.3007","4209.2565","1314.5743","4603.7824","9571.1973","1315.9447"
"2022-10-01","14098.0220","14556.4925","3279.0532","985.5552","4693.3335","9172.2612","1466.5929"
"2022-10-02","14462.1984","15836.6617","2279.4874","789.0112","4141.7080","9310.3893","1720.0868"
"2022-10-03","15749.5926","15390.9088","2624.1456","858.6008","4572.9731","8471.1542","1078.1499"
"2022-10-04","15032.5382","11231.0606","2746.5747","850.8682","4605.2918","8599.8648","4132.8129"
"2022-10-05","17311.0418","13123.9057","1432.3829","501.6582","4455.3286","9365.8593","1708.1418"
"2022-10-06","18783.8171","12769.6186","907.2499","331.8137","4479.3477","8969.4599","2060.7483"
"2022-10-07","15993.7309","11239.6428","2055.7333","669.4048","4291.0760","10103.1169","2446.0465"
"2022-10-08","13802.8287","9548.4960","3141.9251","1083.3494","4166.1415","12149.5207","4594.4079"
"2022-10-09","13990.4558","9776.4664","3476.2641","1239.9022","4167.8341","12421.4995","3953.8913"
"2022-10-10","15230.1254","10548.4722","2597.1554","971.5876","3769.4199","10944.9003","3028.2496"
"2022-10-11","16367.8867","12535.2792","1465.5419","534.6722","4418.3008","9571.2551","3529.5124"
"2022-10-12","16381.0221","12860.9341","2762.4423","1008.4567","4706.6268","8964.3853","1622.7165"
"2022-10-13","17959.0993","12189.2932","1104.7029","553.1118","4309.2710","8815.5929","2296.4590"
"2022-10-14","17887.2887","13320.1025","1609.5889","749.9414","3789.7781","8796.9648","1293.9431"
"2022-10-15","19126.1197","14714.7573","770.5784","293.3700","3476.7352","8439.9131","991.6852"
"2022-10-16","16727.6590","12701.5154","1666.6168","453.4277","4349.9272","9394.2138","3558.5881"
"2022-10-17","15338.4756","12362.2888","2139.0545","623.2268","4552.1569","10047.9333","2253.6319"
"2022-10-18","15097.0313","12462.2361","1915.3537","613.4758","4097.8588","9758.0964","3958.8725"
"2022-10-19","17731.3465","14036.7687","942.8017","404.1194","3732.3307","8882.1299","3055.2213"
"2022-10-20","17640.1140","14367.9617","668.1779","192.9307","4043.3616","8930.4268","2015.0887"
"2022-10-21","17336.5017","14941.3357","1480.9543","466.1354","4716.2047","8474.5693","1497.2361"
"2022-10-22","16973.1702","13163.1608","1773.3951","636.5316","5319.2572","8554.5023","1475.7908"
"2022-10-23","16382.0999","12184.9986","2395.9019","777.9352","5912.8019","8468.3729","2536.1575"
"2022-10-24","14274.0605","11624.9496","2850.1127","875.1684","5763.6108","8698.9306","3511.4498"
"2022-10-25","14044.8905","11145.5968","3201.1956","1002.8079","6175.9773","9209.8051","3609.1056"
"2022-10-26","15755.6532","12032.5481","2057.2350","669.2829","4617.4538","9039.5129","3542.7659"
"2022-10-27","16826.0350","12111.0014","1019.1237","486.7127","4542.0595","8682.1292","4417.1740"
"2022-10-28","15675.6869","12448.8340","1755.1870","669.9029","4308.8960","8766.5183","2342.5255"
"2022-10-29","15593.4374","12121.7038","1283.2342","464.5958","3266.6098","8669.1843","1416.6072"
"2022-10-30","16504.9520","13812.1130","296.2525","83.0271","3137.1951","8665.5835","4984.8867"
"2022-10-31","17365.0003","15377.6580","266.3084","84.6967","3069.5935","9134.1748","4231.5803"
"2022-11-01","17672.0012","15253.9026","198.4032","88.4547","3137.5990","8843.9927","2136.5403"
"2022-11-02","17390.6503","14126.3274","476.4928","236.4679","2966.4999","9184.2378","3499.8835"
"2022-11-03","17369.6050","14233.1255","1088.4557","468.5111","4514.3540","8725.1979","1222.3404"
"2022-11-04","13904.7433","13197.6367","2839.8232","993.0647","5229.8542","8798.6126","2505.5823"
"2022-11-05","15386.0428","14044.4611","1869.5292","830.6388","5285.3243","8731.7309","1373.7374"
"2022-11-06","15171.7500","11719.4526","3204.1666","971.2658","5577.9887","8745.0954","2489.9972"
"2022-11-07","12421.0593","13076.9341","2852.2863","1046.7143","6047.1914","9255.9340","2248.1852"
"2022-11-08","13241.0841","13414.0046","2234.3238","879.7784","6528.2888","8956.1668","2253.9890"
"2022-11-09","15648.0529","15154.3746","1332.8948","617.8197","5131.3996","8495.5530","1420.4660"
"2022-11-10","15965.2524","12569.9388","1946.7737","820.9964","6509.3348","8699.0418","2087.0687"
"2022-11-11","15300.3242","11985.4806","2647.1953","915.0087","6274.1782","8829.3566","1804.0967"
"2022-11-12","16183.5256","12363.4540","2925.3188","1257.3910","7311.1729","8242.4314","1133.2731"
"2022-11-13","13031.1150","11072.5173","3370.4072","1153.9732","7267.0803","8496.5427","3018.3084"
"2022-11-14","12118.6581","10274.2339","3176.9914","1252.4091","7811.7660","9339.4063","3358.7195"
"2022-11-15","13347.3250","10028.9759","3913.0283","1196.1007","7465.8386","8580.6912","1606.8460"
"2022-11-16","15198.7348","10993.8082","2470.0804","894.0445","7413.1571","8707.2840","2098.9007"
"2022-11-17","15056.0020","10753.0224","1892.8211","775.3482","7432.5296","8702.8638","2528.2840"
"2022-11-18","14811.4691","12574.8934","1958.2245","752.6042","6948.4115","8474.9513","1458.2485"
"2022-11-19","14459.9757","13055.8679","226.9942","101.8885","5029.8978","9200.4843","3801.2332"
"2022-11-20","14585.7641","12753.8501","1292.2137","517.2037","6119.1822","8918.4736","4208.1398"
"2022-11-21","13918.9206","14191.7633","1538.7784","630.0862","5857.8819","8895.4202","3994.4630"
"2022-11-22","12679.6002","12705.5200","1334.3333","572.0545","4997.8562","8196.2977","5117.5191"
"2022-11-23","14781.8153","12419.7939","1275.2382","698.6282","6452.3457","9148.5244","3528.2375"
"2022-11-24","13969.3533","9725.7217","1921.7188","1134.6286","8268.4000","8788.2132","1543.6242"
"2022-11-25","13913.3173","12729.7846","1860.0068","1021.7560","7150.1097","9020.9070","1950.0211"
"2022-11-26","16549.6644","9465.1161","1806.1672","1172.7503","5593.1931","8461.5016","1541.7217"
"2022-11-27","13910.3866","11303.1444","693.1002","410.1672","4730.5093","8562.3459","3738.0415"
"2022-11-28","9895.7376","11528.9822","1907.0771","842.1435","5190.8788","8364.2640","2704.5511"
"2022-11-29","9110.6934","10157.7654","2786.6612","811.2510","8110.8508","8146.2898","2726.2641"
"2022-11-30","6946.9213","5473.8009","4173.5813","1218.8552","13390.4614","11093.5366","5217.2504"
"2022-12-01","9307.3136","5489.8828","1976.7271","877.8222","11838.7461","10828.1025","5171.0988"
"2022-12-02","11293.2225","8832.8059","13.3333","119.2469","11203.5384","8766.6463","3889.6152"
"2022-12-03","11346.9353","9689.9047","2.1162","0.0746","10762.0310","7149.4769","1987.5621"
"2022-12-04","10859.4729","9986.9798","0.0000","0.0000","10074.3861","6842.6667","4886.7639"
"2022-12-05","11068.7472","10521.4396","0.2576","0.0000","9046.5700","6986.0965","3059.0629"
"2022-12-06","10575.3197","11023.5299","0.0000","0.0000","10734.4205","6892.4400","2767.8480"
"2022-12-07","12428.0211","9254.6268","0.0000","0.0000","13280.1869","6843.5582","2242.1985"
"2022-12-08","12772.3086","10157.4881","0.0000","27.2202","15933.6230","6855.5670","2259.0586"
"2022-12-09","13741.1995","9454.2939","18.0520","18.8854","14187.8897","6668.8632","1562.8079"
"2022-12-10","11921.7341","9071.7720","0.0000","0.2134","10849.3305","6744.5730","2073.4024"
"2022-12-11","11322.1559","8254.1074","0.0000","0.0000","12501.7498","7367.8384","3757.4847"
"2022-12-12","12457.4860","9188.5824","0.2160","0.0000","16457.7169","7381.6836","2168.3969"
"2022-12-13","11084.7256","7990.7511","1380.1994","494.7622","17288.1519","6807.0007","2622.8103"
"2022-12-14","9125.9717","6386.5601","3378.6081","891.5473","17966.4885","6678.5753","1933.1902"
"2022-12-15","10573.7370","6919.6713","2104.9625","901.4220","17864.1970","6791.5713","2003.9748"
"2022-12-16","11043.0048","7509.6934","1703.0623","715.6628","18166.1534","6597.9757","2190.2022"
"2022-12-17","11480.4662","9215.3142","413.5050","107.4265","15576.1236","7618.4299","2394.2682"
"2022-12-18","10966.0776","9217.6779","254.9884","43.2147","15488.6074","7665.2258","2985.6681"
"2022-12-19","11719.4665","8965.5568","52.9882","2.4884","15253.3275","7063.5470","3675.0847"
"2022-12-20","12727.9301","8957.4135","9.8983","9.4598","15084.6061","6549.8063","3473.7854"
"2022-12-21","13372.5189","10192.6562","7.9879","44.0318","13837.3211","7715.9287","2429.3177"
"2022-12-22","12485.5229","10495.8745","10.0732","87.0420","14547.1267","7274.5903","2378.6866"
"2022-12-23","14271.1969","10185.5123","0.2107","20.0576","13910.2114","6349.6498","2060.0573"
"2022-12-24","14763.9961","9701.0971","0.0000","0.0000","13082.2406","7150.3103","1349.6294"
"2022-12-25","13285.1305","9281.0758","0.0000","6.6038","13946.9444","7239.0835","5161.2840"
"2022-12-26","14049.5466","9227.4516","65.0963","16.7267","13555.0078","7091.7930","2005.4491"
"2022-12-27","14731.9777","8829.5120","57.2691","1.2849","12406.1954","6960.5247","2021.7825"
"2022-12-28","11347.3868","9238.4515","759.2241","229.6139","15093.8755","6704.5097","5083.4176"
"2022-12-29","9346.7748","8089.4502","1923.6104","553.3170","15788.1401","6561.0546","3971.6306"
"2022-12-30","11268.6437","10022.2103","1908.8244","359.1651","13088.4206","6904.4282","2605.7790"
"2022-12-31","13437.4637","9781.1300","1835.4359","347.1505","11714.4000","7013.4642","2366.8933"
"2023-01-01","14301.7980","9343.9792","1826.8516","340.6400","10308.6685","6877.1051","2373.0553"
"2023-01-02","11601.7900","9871.3872","1824.5366","353.6413","13696.0778","6630.9857","4359.7030"
"2023-01-03","10890.0583","11009.9872","1428.3666","287.6741","14234.9088","6916.0553","2139.9728"
"2023-01-04","9646.7096","9310.6701","1558.0391","423.4417","16327.0768","7758.2626","2427.4760"
"2023-01-05","8872.4667","8608.8511","1857.3728","464.8379","15998.5122","8301.6277","3268.1948"
"2023-01-06","9170.0104","8550.1270","2267.6731","378.4323","16947.9211","7001.1672","2598.5726"
"2023-01-07","11600.9865","9945.0310","1803.2242","256.9535","15144.7705","6265.5299","1293.7184"
"2023-01-08","10945.5187","9431.1799","1793.3400","369.9346","16156.7667","6160.1675","2404.5722"
"2023-01-09","9740.6900","7545.9375","2729.6271","656.3331","16356.3427","6532.0420","3694.8742"
"2023-01-10","10379.8930","7990.0239","3029.6607","681.9254","16315.0392","6381.1878","3119.7100"
"2023-01-11","10083.6805","7155.7415","3086.2340","948.8397","16726.6464","6785.0311","3367.7494"
"2023-01-12","8451.0961","6567.5289","4330.0747","1266.0963","18297.6124","6478.3006","2170.0919"
"2023-01-13","9923.2660","7871.2719","3776.2719","877.5747","16749.6431","6162.0393","2174.9304"
"2023-01-14","13477.8859","8718.1873","1895.6683","298.3466","13763.8308","6517.1267","3317.9551"
"2023-01-15","13805.2872","8223.1356","3099.3891","426.8973","13655.3848","6008.7474","2214.0356"
"2023-01-16","13602.6897","8829.3643","1348.1995","193.7213","14176.5467","6752.3765","2634.7513"
"2023-01-17","12191.3928","8775.7817","2297.8678","390.6843","15235.7296","6317.8812","1980.1519"
"2023-01-18","11091.4092","8585.5873","1832.8850","379.8670","15146.7327","7177.9986","2716.5883"
"2023-01-19","14967.8063","9006.1579","414.7018","82.9779","11964.1243","7056.9041","2767.6277"
"2023-01-20","15536.2579","8740.0282","258.1546","38.3613","12291.7862","6800.8087","2798.1277"
"2023-01-21","15977.1454","8074.1874","0.0000","0.0000","7467.8194","6029.7200","2395.9254"
"2023-01-22","15277.9115","7940.1489","0.4908","0.4595","8573.3600","5672.4773","3474.7831"
"2023-01-23","15673.4613","7981.1978","0.4910","0.0000","9188.2323","6192.8862","2914.8318"
"2023-01-24","12289.5583","8116.4801","0.0000","0.0000","9431.1496","6930.6707","2656.4329"
"2023-01-25","11721.2330","7476.8658","0.0000","0.0000","7750.0431","6341.2656","2720.0231"
"2023-01-26","10278.6887","7843.3221","0.0000","0.0000","8502.4058","6454.2510","1842.9288"
"2023-01-27","10663.7516","8232.5377","0.6751","0.0000","8317.0755","6638.2065","3571.8670"
"2023-01-28","10309.5544","8276.0932","0.7092","0.0000","9117.2525","6309.1799","2789.2343"
"2023-01-29","10137.0355","7874.8071","0.6490","0.0414","8356.0470","6005.2155","3974.0173"
"2023-01-30","10157.3552","7830.6029","0.5048","0.0294","10328.7564","6700.0247","3472.5474"
"2023-01-31","10129.9574","8142.8585","0.0000","0.1763","11286.4404","6796.0490","5988.9287"
"2023-02-01","11493.3225","8895.2347","0.6403","1.4930","11818.9787","6235.1337","3540.9194"
"2023-02-02","12491.3096","9937.2253","31.9668","89.2132","14450.1994","5785.9377","2419.2859"
"2023-02-03","14114.2430","9823.9945","0.4455","76.5095","12961.3331","6142.9308","1661.8600"
"2023-02-04","9998.2159","8353.7830","0.6346","0.0236","9546.8110","6416.3471","2422.0736"
"2023-02-05","9276.0236","6909.2165","1.0461","0.0352","8860.8194","6477.6723","5562.4151"
"2023-02-06","10476.1418","6548.3781","0.0000","0.0397","13260.9144","5939.6169","5445.0615"
"2023-02-07","12473.2099","8502.5530","0.0000","1.4582","15771.1935","5820.4055","5155.9696"
"2023-02-08","12450.7117","9837.6117","0.3837","14.3541","12745.3434","5723.4439","4457.1926"
"2023-02-09","12895.6007","9873.2498","237.1166","22.8489","16218.3809","5756.5729","4054.5944"
"2023-02-10","12724.6365","9360.4742","10.7815","1.2509","14315.9858","6188.3417","2883.0230"
"2023-02-11","11544.2697","8971.3724","0.7520","0.0682","11458.6226","5913.1019","2068.4125"
"2023-02-12","11058.5756","9008.6392","0.0000","18.9865","13269.6327","6247.4229","6707.2740"
