,date,onboarded_data_pibs,unique_data_onboarded_data_pibs,unique_data_onboarded_ratio,onboarded_data_pibs_with_payments,deal_storage_cost_fil,deals,verified_deals,regular_deals,unique_piece_cids,new_piece_cids,data_on_active_deals_pibs,data_on_active_deals_pibs_delta,unique_data_on_active_deals_pibs,active_deals,active_deals_delta,deal_ends,ended_data_pibs,deal_slashes,slashed_data_pibs,unique_deal_making_clients,unique_deal_making_providers,clients_with_active_deals,clients_with_active_deals_delta,providers_with_active_deals,providers_with_active_deals_delta,providers_with_power,mean_deal_duration_days,mean_verified_deal_duration_days,mean_regular_deal_duration_days,new_client_ids,new_provider_ids,new_providers_providing_capacity,active_address_count_daily,active_address_count_weekly,active_address_count_monthly,total_address_count,total_address_count_100,total_address_count_1000,total_address_count_10000,total_address_count_100000,total_address_count_1000000,clients_with_active_data_gt_1_tibs,raw_power_pibs,raw_power_pibs_delta,quality_adjusted_power_pibs,quality_adjusted_power_pibs_delta,verified_data_power_pibs,verified_data_power_pibs_delta,storage_providers_balance,storage_providers_initial_pledge,storage_providers_locked_funds,storage_providers_pre_commit_deposits,storage_providers_collateral,storage_providers_fee_debt,storage_providers_blocks_mined,storage_providers_win_count,storage_providers_rewards,network_utilization_ratio,sector_onboarding_count,ddo_sector_onboarding_count,sector_onboarding_raw_power_pibs,ddo_sector_onboarding_raw_power_tibs,sector_onboarding_quality_adjusted_power_pibs,sector_terminated_raw_power_pibs,sector_terminated_quality_adjusted_power_pibs,sector_extended_raw_power_pibs,sector_extended_quality_adjusted_power_pibs,sector_fault_raw_power_pibs,sector_fault_quality_adjusted_power_pibs,sector_recover_raw_power_pibs,sector_recover_quality_adjusted_power_pibs,sector_expire_raw_power_pibs,sector_expire_quality_adjusted_power_pibs,sector_snap_raw_power_pibs,sector_snap_quality_adjusted_power_pibs,active_sector_count,commit_capacity_added_events_count,precommit_added_events_count,sector_added_events_count,sector_extended_events_count,sector_faulted_events_count,sector_recovered_events_count,sector_recovering_events_count,sector_snapped_events_count,sector_terminated_events_count,mean_spark_retrieval_success_rate,providers_with_successful_retrieval,circulating_fil,yearly_circulating_fil_delta,yearly_inflation_rate,mined_fil,vested_fil,reserve_disbursed_fil,locked_fil,burnt_fil,reward_per_wincount,fil_plus_bytes_share,fil_plus_rewards_share,total_gas_used_millions,unit_base_fee,provecommit_sector_gas_used_millions,precommit_sector_gas_used_millions,provecommit_aggregate_gas_used_millions,precommit_sector_batch_gas_used_millions,publish_storage_deals_gas_used_millions,submit_windowed_post_gas_used_millions,github_repositories,github_contributors,github_comments,github_stars,github_forks,github_releases,github_commits,transactions,total_value_fil
311,2024-07-19,2.82177734375,0.9496612548828124,0.336547196746842,0.000030517578125,0.0113477466630021,119014,119014,0,69942,22023,1657.8848001507467,-1.3678341880440712,519.7798174327145,55301212.0,0.0,86531,3.132976373657584,<nil>,<nil>,61,101,834,-15,1301,0,2428,492.4858987855495,492.46950454518753,523.5017790628376,1,1,<nil>,4527,12151,33635,3157229.0,64652,17771,4579,1148,75,792,5775.148345947266,-4.143829345703125,23067.879931861797,-14.240652744309044,1921.4146206571695,-1.121869266512249,166706449.379,145752756.035,7893207.994,413.508,735443.279,46650.228,14128,14171,106704.174,0.2870722448738783,87822,1738,2.8564453125,60.8125,28.03573608398437,5.198944091796875,14.442196654848177,37.6082763671875,97.46351187358,43.3807373046875,117.02982395729056,41.28143310546875,93.34174739968812,4.908050537109375,11.877682494691925,0.024444580078125,0.1149509230224339,160134943.0,86086,88917,87818,1051423.0,1320055.0,1126905.0,1402752.0,754,157464.0,0.049441756622001835,65,617108908.686068,132067238.29866104,27.22801902631949,346579490.616867,447013132.200882,17066618.9617734,153659456.977519,39890876.1159352,7.54021425436425,0.3327039420564029,0.832939405932695,40851059.714642,1.4319403977470566e-07,5991253.302596,0.0,0.0,4780071.78024,13642533.474457,2663496.800481,76,73,210,23,14,5,109,259702,2828865.343072009
312,2024-07-18,3.1520462036132812,1.1023941040039062,0.3497391956819034,<nil>,4.7106593967999984e-08,99709,99709,0,77570,34113,1659.2526343387908,-0.4745727311819792,520.381267615212,55301212.0,0.0,127854,4.195074178278446,<nil>,<nil>,68,122,849,-23,1301,0,2423,492.4716268401747,492.45523040848224,523.5029197362487,<nil>,<nil>,1,5104,12160,33929,3156736.0,64672,17762,4585,1146,75,797,5779.292175292969,21.4287109375,23082.120584606106,61.43819730001269,1922.5364899236815,4.445498484723885,166537956.248,145717921.051,7902153.111,386.918,734896.111,46642.942,13938,13978,107053.098,0.2871030887540616,99557,2019,3.274505615234375,71.5625,31.45752716064453,9.108734130859377,32.96794891357418,45.909759521484375,161.58903564735405,44.34735107421875,110.88207150721828,71.85137939453125,190.14874788155845,6.079071044921875,14.505790710449222,0.021881103515625,0.1313617764319508,160391347.0,96808,98453,99577,1333131.0,1309669.0,2051933.0,2146866.0,649,282142.0,0.05255186345396283,74,616844731.264594,131937561.42278194,27.208828746711056,346473011.89559,446826006.605905,17066618.9617734,153633717.379616,39887188.8190586,7.57324625793752,0.3326595077062743,0.8329115528518022,42980446.144652,2.51892902037384e-07,6744758.447373,0.0,113016.043267,5235206.494388,12470398.751896,3007791.049533,68,77,232,17,13,7,134,278323,5139352.558843531
313,2024-07-17,3.6180267333984375,1.3159942626953125,0.3637325978128387,0.0001220703125,0.0453556937233805,138583,138583,0,108688,41561,1659.7272070699728,-1.1171631440520289,520.4478918524364,55301212.0,0.0,92576,3.640046669170261,<nil>,<nil>,67,126,872,-4,1301,0,2438,492.44181096465456,492.4253899603842,523.505439409916,<nil>,<nil>,1,4781,11737,33550,3156095.0,64753,17778,4601,1148,75,800,5757.863464355469,-51.37011718750091,23020.682387306093,-138.16646183477133,1918.090991438958,-9.64403829414141,166671927.863,145778737.852,7913229.419,429.479,734281.676,46636.147,13955,13987,106936.235,0.2882540055603353,112758,3079,3.702972412109375,105.15625,36.22923278808594,6.129241943359375,25.62847636681851,25.5025634765625,48.18111980721882,65.41921997070312,187.52269176030657,16.264556884765625,42.55013429924671,4.9287109375,13.999976645776306,0.010986328125,0.020761039899642,159841309.0,109473,110000,113944,796116.0,1864627.0,403945.0,584948.0,289,190988.0,0.04334585692950161,74,616495092.043821,131761403.77043998,27.182225407062887,346367994.244057,446638881.010928,17066618.9617734,153705806.024711,39872596.1482261,7.59177958378587,0.3331254732442093,0.8332033599910221,39848308.623214,1.1620821667060273e-07,8352277.762921,0.0,148659.572945,6257866.002148,13576452.482318,2474126.864183,79,82,204,31,14,11,111,305198,6051315.624208747
314,2024-07-16,3.4544219970703125,1.12750244140625,0.326393950236098,0.000030517578125,0.0113500017029909,108570,108570,0,103162,37856,1660.8443702140248,-1.438364241272211,521.0571089820842,55301212.0,0.0,138558,4.7685932740569115,<nil>,<nil>,64,119,876,0,1301,0,2442,492.3190219862545,492.3025410439342,523.5061008176865,<nil>,<nil>,2,4497,11516,34119,3155544.0,64755,17797,4601,1151,75,807,5809.23358154297,-59.718963623045966,23158.848849140864,-37.804649029276334,1927.7350297330993,2.434923843752358,166626111.267,145776685.245,7920264.164,506.524,733568.913,46628.377,14010,14061,106486.952,0.2858973299835697,107646,2710,3.527862548828125,94.59375,34.513839721679695,48.423095703125,59.35136777973756,40.17718505859375,105.42426579723012,27.819732666015625,58.03973137941452,13.04541015625,40.205384949152915,48.415496826171875,59.28993589497193,0.011474609375,0.0199167512844145,161373369.0,104867,113885,108345,893392.0,678755.0,394285.0,488141.0,294,1576046.0,0.0395180532927627,71,616209783.283498,131705109.24941307,27.183454837042003,346262728.834399,446451755.415951,17066618.9617734,153711230.307134,39860089.6214907,7.59504402388722,0.3318398206362156,0.8323967405679638,38977814.220525,1.1050264557137385e-07,7709185.095245999,0.0,47242.229836,6752585.929955999,16100588.856172,2445067.541543,86,90,239,24,25,4,163,306365,4556443.707047618
315,2024-07-15,2.809070587158203,1.056049346923828,0.3759426166617552,<nil>,1.2389462399999995e-09,72084,72084,0,82433,28678,1662.282734455297,-0.8566404753364623,521.6609915072004,55301212.0,-372660.0,125290,4.909876082092524,<nil>,<nil>,63,100,876,28,1301,0,2449,492.185068271479,492.16861685788535,523.3070842005178,2,4,1,4651,11454,33949,3155059.0,64739,17800,4609,1150,75,812,5868.952545166016,-30.27734375,23196.65349817014,-25.295214152749395,1925.300105889347,0.5535699552503957,167022278.227,145934775.717,7928578.583,324.819,732883.449,46624.339,14030,14076,107800.35,0.2832332893583272,87437,2067,2.843048095703125,73.21875,27.786029815673835,37.59283447265625,51.60953507242922,227.88034057617188,241.44093286375127,12.035888671875,40.28921164274861,15.88079833984375,38.527971525823176,37.259246826171875,51.273750160319835,0.00933837890625,0.0180802859194777,163125645.0,85369,87120,87435,7040606.0,359079.0,497077.0,524597.0,227,1198018.0,0.04216528149343035,71,615749782.97433,131449495.14564995,27.14214681452965,346156528.531673,446264629.820973,17066618.9617734,153878603.884775,39859390.4553151,7.59747424269204,0.3280483341912736,0.8299904579086047,39693223.188089,0.0193076426893406,6550209.573863,0.0,0.0,5014269.127611999,13459537.689876,2457884.561785,69,73,222,22,10,5,94,266011,7207371.862646762
316,2024-07-14,3.070526123046875,1.510772705078125,0.4920240520797098,<nil>,9.985371679999999e-10,84409,84409,0,95670,40509,1663.1393749306335,-0.0406629177741706,521.9948467957693,55673872.0,0.0,89439,3.770052569452673,<nil>,<nil>,53,79,848,0,1301,0,2451,492.16789189735186,492.1515015960153,523.1328165197897,<nil>,<nil>,<nil>,3882,11530,33944,3154385.0,64728,17802,4609,1146,75,814,5899.229888916016,7.841552734375,23221.94871232289,76.09448926735786,1924.7465359340963,7.58365961477557,167280342.219,146120938.563,7943342.326,328.348,732340.007,46621.914,13789,13824,107784.699,0.2819248285366,96626,2310,3.14208984375,83.3125,30.687835693359368,6.844451904296875,14.988479062203702,16.559478759765625,16.83233513854487,15.637054443359377,27.19832092162468,26.739532470703125,90.61602944648808,6.592559814453125,14.734115048531825,0.011077880859375,0.0232736192759857,164079444.0,94288,95852,96659,536574.0,493436.0,830568.0,895027.0,266,214195.0,0.041355751179934196,71,615259635.068121,131330898.56029092,27.138479005816592,346049759.859956,446077504.225996,17066618.9617734,154077698.180534,39856549.7990706,7.60423763042879,0.3262708136786596,0.8288479833360053,30057981.211017,1.0241765110986597e-07,6910540.828485,0.0,9242.969462,5328278.091376,11587770.60235,2618275.6218069997,38,21,49,24,15,<nil>,30,276850,3429251.122751165
317,2024-07-13,3.1334075927734375,1.6600799560546875,0.5298001957623776,<nil>,1.190865552e-09,85755,85755,0,103572,54073,1663.1800378484077,-1.4962940895929933,521.7362943893204,55673872.0,0.0,84668,3.1827222439460456,<nil>,<nil>,65,91,848,0,1301,0,2449,492.22013496232336,492.2037639937082,523.1335890036765,<nil>,<nil>,<nil>,4065,12221,34507,3153989.0,64733,17802,4613,1144,75,814,5891.388336181641,-7.039154052734375,23145.854223055532,-3.0302430819137953,1917.162876319321,0.4454345523135998,167314306.69,146079243.287,7947283.397,363.343,731737.592,46632.626,13993,14044,108337.61,0.2823069780740947,97368,2188,3.1968994140625,77.34375,31.28770446777343,5.699920654296875,17.38456732779742,21.390228271484375,33.143075942993136,27.12554931640625,84.18830930987254,22.67254638671875,53.03967202102949,5.6959228515625,17.34458930045367,0.011871337890625,0.0296454718992604,163848114.0,95103,96156,97425,679710.0,853930.0,732020.0,831957.0,305,169210.0,0.04265114293522157,68,615006475.735837,131369013.93539,27.16270436254874,345944762.07964,445890378.631019,17066618.9617734,154040029.546166,39855254.3904298,7.60455801533814,0.3254178415884028,0.8282964447298902,30367059.542832,1.0265569160734185e-07,6975075.606974,0.0,11074.370725,5224458.838098,11699467.591462,2552271.366016,43,25,66,24,7,<nil>,21,281160,7326251.120284217
318,2024-07-12,2.894134521484375,1.3628082275390625,0.4708862761638635,<nil>,1.2389445119999998e-09,101793,101793,0,76488,47746,1664.6763319380009,-0.5441676750779152,521.6092802971507,55673872.0,-4603525.0,161970,4.640443869866431,<nil>,<nil>,64,88,848,0,1301,0,2437,492.0387584732272,492.0223036272435,523.1336852179853,2,1,<nil>,4396,12097,34734,3153559.0,64712,17804,4611,1142,75,812,5898.427490234375,-6.573974609375,23148.88446613745,39.93765788490418,1916.7174417670071,5.167959166030641,167298154.462,146038994.545,7948632.335,396.916,731118.511,46627.639,14020,14061,108407.627,0.282223751108934,88732,2249,2.960296630859375,80.65625,28.894348144531257,8.831451416015625,20.92377454839453,26.363616943359375,42.501206251019745,18.144989013671875,29.300612163279997,17.287261962890625,60.874223628968295,8.22747802734375,20.25635511480078,0.011566162109375,0.0278767928365759,164050388.0,86282,89503,88783,822944.0,566997.0,552032.0,588299.0,279,283261.0,0.04551924540335046,74,614752280.692514,131309376.53938895,27.161299795973058,345838148.156716,445703253.036042,17066618.9617734,154001402.958042,39854336.5039751,7.61422364807489,0.3249539720443095,0.8279955971834463,30975380.308874,1.0234347679231333e-07,6345149.699096,0.0,26849.629406,4618881.99084,12045943.170712,2448545.764143,75,77,209,31,14,10,158,257158,7977720.583883935
319,2024-07-11,2.9625701904296875,1.0900421142578125,0.3679379876902475,<nil>,1.337486048e-09,96097,96097,0,68254,35213,1665.2204996130786,0.1298362123779952,521.6844175919796,60277397.0,0.0,94087,3.4862605705857277,<nil>,<nil>,64,94,848,0,1301,0,2449,492.14362334701656,492.1272169537266,523.1351257100458,1,1,2,4780,12664,35110,3153035.0,64693,17816,4616,1144,74,813,5905.00146484375,4.896484375,23108.94680825254,40.42432657751488,1911.5494826009767,3.9475380225017034,167620351.839,146036645.072,7956421.224,379.913,730554.775,46622.067,13944,13991,107325.469,0.282001708132877,91271,1993,3.02294921875,72.90625,29.587615966796868,3.8917236328125,20.71964649094165,26.533477783203125,45.6410541534424,15.712677001953123,59.253620809557106,21.245941162109375,91.77688474730655,3.849761962890625,20.34260181320727,0.011322021484375,0.0232430443880478,164254189.0,88709,90793,91259,778303.0,510014.0,578750.0,667156.0,278,122014.0,0.051780474635202134,76,614456043.622903,131226117.670882,27.15604117695128,345731260.769566,445516127.441065,17066618.9617734,154006631.476353,39851332.0731483,7.6207352947877,0.3237170208985812,0.8271902213727605,30882352.78936,1.0328457534455293e-07,6627238.576096999,0.0,83804.27795399999,4490959.290794,12540037.758607,2491688.6722319997,85,74,170,21,14,15,191,266567,8684546.51558628
320,2024-07-10,2.592864990234375,1.04644775390625,0.4035874439461883,<nil>,1.38559236e-09,76687,76687,0,64308,31985,1665.0906634007006,-1.6340630995109675,521.8472029902878,60277397.0,0.0,79083,2.8382347715087235,<nil>,<nil>,63,98,848,-24,1301,0,2448,492.2974827228182,492.2811542383656,523.1236326363928,3,1,<nil>,4562,12517,35220,3152319.0,64575,17723,4604,1136,74,811,5900.10498046875,-12.696624755859377,23068.522481675027,-28.395519122073893,1907.601944578475,-1.744321596246209,167504015.102,146033427.777,7962906.067,346.484,729968.448,46616.461,13970,14002,107826.021,0.2822137349950022,77012,1948,2.610321044921875,71.53125023841858,25.473968505859375,9.1357421875,26.00565658429465,27.44500732421875,40.16980171203615,21.25421142578125,86.55672403035929,15.01812744140625,61.48769903338895,9.132171630859377,25.97819076398215,0.01080322265625,0.0190342101351976,164208167.0,74823,77106,77003,852813.0,585655.0,432911.0,447263.0,254,295572.0,0.05785212104355356,89,614158837.067025,131090152.83362794,27.136959424654215,345624862.926313,445329001.846088,17066618.9617734,154012073.323103,39849573.3440469,7.63686870942065,0.3233166106184979,0.8269285326330802,27092448.446645997,1.0141186879332361e-07,5242221.111370999,0.0,33985.023379,4186517.955805,10694402.157168,2415658.318054,73,78,162,28,16,9,143,247486,3504329.495040451
321,2024-07-09,2.6260921955108643,0.9116146564483644,0.3471373388972066,<nil>,1.2397444000000003e-09,73205,73205,0,84373,32391,1666.7247265002115,-2.273606302216649,522.2532394892442,60277397.0,0.0,137379,4.270964954979718,<nil>,<nil>,54,91,872,0,1301,0,2459,492.3613903336252,492.3451042358,523.1250727826746,2,<nil>,<nil>,4333,12938,35304,3151285.0,64563,17733,4604,1135,74,811,5912.801605224609,-7.026458740234375,23096.9180007971,-40.29774192368495,1909.3462661747212,-3.696809242605695,167489497.721,146078608.387,7967484.045,347.084,729474.894,46611.037,14087,14129,108293.074,0.2818840945090187,80537,2072,2.68695068359375,74,26.217135667800903,5.899200439453125,24.81911393000133,48.27679443359375,116.47174399541686,23.5577392578125,109.8386051865077,19.6092529296875,73.41230879577233,5.89739990234375,24.81319351984508,0.01080322265625,0.0195265086033291,164575729.0,77969,81714,80558,1385901.0,708429.0,570832.0,632423.0,241,186636.0,0.054653338368012,76,613818858.980855,130967182.26009697,27.123687992459367,345518307.843921,445141876.25111,17066618.9617734,154060076.507544,39847867.5684049,7.64439912666584,0.3229173568901084,0.8266671190107822,28271583.309771,1.00836220381027e-07,5386352.423394,0.0,80310.837451,4071713.201523,10837790.254805,2449151.811793,70,54,170,22,7,7,92,242545,4159151.084367859
322,2024-07-08,2.1954994201660156,0.769866943359375,0.3506568648062592,<nil>,1.2878298960000003e-09,81325,81325,0,56499,31469,1668.9983328024282,-2.292335378471762,523.0080837282258,60277397.0,0.0,199258,4.912058116868138,<nil>,<nil>,51,86,872,0,1301,35,2479,492.232528508619,492.2161901170839,523.1262320386343,2,1,1,4767,13139,35298,3150350.0,64591,17727,4602,1137,74,809,5919.828063964844,-25.211944580078125,23137.215742720786,-58.43082305250573,1913.043075417327,-3.690986496935921,167616874.77,146115795.805,7984831.569,308.766,728961.655,46608.609,14079,14127,107956.593,0.2819335823217483,69386,2224,2.261077880859375,77.9375,21.924716949462887,25.83648681640625,45.64564323425293,100.05508422851562,172.3953644595341,20.87921142578125,80.04774358080692,19.075164794921875,44.032830947366726,25.826385498046875,45.566328048706055,0.0113525390625,0.0198204824026912,164813022.0,67028,70236,69397,3142556.0,603650.0,521289.0,509891.0,244,562427.0,0.056494205743375804,76,613470802.993346,130933503.68383998,27.134379844045476,345410715.301357,444954750.656133,17066618.9617734,154114396.306145,39846885.6197731,7.64918360598432,0.3231585537192196,0.8268251014684819,28041513.074941,1.033121723320677e-07,4690326.323877,0.0,22777.732416,3495751.520523,9601583.245929,2456471.781166,62,48,130,26,13,5,76,219193,4804263.186267558
323,2024-07-07,2.1298828125,0.865081787109375,0.406164030261348,<nil>,1.501062256e-09,64277,64277,0,59434,30350,1671.2906681809,-1.235657915007323,523.671029066285,60277397.0,0.0,145127,4.50896822148934,<nil>,<nil>,52,76,872,31,1266,0,2483,492.1502918653863,492.1339316663155,523.1265209302373,2,2,<nil>,4662,13049,35393,3149772.0,64544,17731,4607,1136,75,809,5945.040008544922,-9.117095947265623,23195.64656577329,-30.97009040557896,1916.7340619142628,-2.428110495368174,167525392.075,146295789.38,7994597.772,281.951,728531.663,46606.612,14091,14140,108325.492,0.2811235358851616,63540,2039,2.187744140625,69.59375,21.266326904296875,5.46063232421875,29.83506882856954,34.847747802734375,35.968196974094084,17.664215087890625,41.05613787316745,11.391998291015623,16.225885960007837,5.4605712890625,29.83445847700704,0.009124755859375,0.0106708098133152,165385628.0,61491,63840,63527,1110055.0,444886.0,317728.0,447208.0,169,166186.0,0.05647758507679792,76,612987381.737274,130702625.20245206,27.10071662673731,345302972.632766,444767625.061156,17066618.9617734,154303805.235381,39846029.6830406,7.65822927041163,0.3224089424392946,0.8263335348205085,21426455.524558,1.007313481642941e-07,4255339.7491999995,0.0,0.0,3353326.917926,8002949.535503999,2382802.936498,29,21,38,15,10,1,26,206219,2578731.601085922
324,2024-07-06,2.361909866333008,0.842041015625,0.356508530502188,<nil>,1.288634176e-09,61175,61175,0,60023,25552,1672.5263260959073,-1.0716479630209506,524.2506940691637,60277397.0,0.0,123857,3.385133012663573,<nil>,<nil>,50,80,841,0,1266,0,2492,492.1631099449796,492.146765660607,523.1271958105141,<nil>,1,1,4019,12429,35748,3149399.0,64561,17727,4606,1136,75,810,5954.1571044921875,-3.062744140625,23226.61665617887,20.822990562417544,1919.162172409631,2.65397052256003,167460549.972,146397139.311,7997539.971,279.243,728120.841,46606.536,14244,14286,108356.819,0.2809006038544144,70533,2083,2.407958984375,69.90625,23.594835281372063,6.859130859375,29.573368549346924,45.213775634765625,47.13492174397868,12.133087158203123,14.810401520851864,13.23779296875,43.701031466441634,6.858734130859375,29.570499897003177,0.02337646484375,0.0561505051576052,165601584.0,68912,70437,70524,1447124.0,354278.0,405828.0,401809.0,677,188295.0,0.055616611711212044,80,612588922.573031,130526091.85675097,27.076572500478186,345194891.923304,444580499.466179,17066618.9617734,154407929.570643,39845158.2075821,7.6633237532134,0.3223230658394445,0.8262771116511649,23743634.513815,1.0074290206613949e-07,4620905.278851,0.0,0.0,3661559.483411,8553743.797866,2394715.962947,32,19,67,10,4,3,32,223666,3775859.228094294
325,2024-07-05,2.582782745361328,1.051300048828125,0.4070416107263599,<nil>,1.238946456e-09,81359,81359,0,61589,35130,1673.5979740589282,-0.9770357464440168,524.9116332862432,60277397.0,0.0,111887,3.4617865891195834,<nil>,<nil>,50,85,841,20,1266,-16,2491,492.14053382950743,492.1241883775604,523.1272920521122,1,<nil>,<nil>,5208,13651,40434,3148436.0,64551,17718,4611,1136,75,809,5957.2198486328125,-11.666259765625,23205.793665616453,3.4788298924977425,1916.508201887071,1.68278773979182,167597925.858,146477246.729,7998640.928,290.435,727660.339,46606.532,14283,14319,109046.723,0.2809360769928645,78572,2541,2.616729736328125,84.3125,25.739002227783196,18.697235107421875,33.98485125194233,61.477569580078125,85.36569855154853,14.253509521484377,46.98554803492523,18.558990478515625,57.20607323939409,18.64703369140625,33.65954531322163,0.047698974609375,0.0554844039043764,165657549.0,76105,79261,78569,1960640.0,446538.0,581936.0,606431.0,1441,581506.0,0.056422906892546094,79,612211907.353107,130345710.94426596,27.050187773220287,345085671.02329,444393373.871202,17066618.9617734,154489424.435734,39844332.0674248,7.66443732079025,0.3217118472347317,0.8258748782752137,29628717.679077,1.0170544314626113e-07,5137453.5053469995,0.0,158039.644752,3847029.388222,10660671.477435,2455939.61835,65,69,110,24,9,10,144,240799,8264849.628563766
326,2024-07-04,2.8698030710220337,1.0444093942642212,0.3639306838891463,<nil>,1.2886324639999995e-09,69501,69501,0,63602,29426,1674.5750098053722,-1.325150998774916,525.3552751318457,60277397.0,0.0,129500,3.60226844297722,<nil>,<nil>,53,85,821,0,1282,0,2503,492.11960754456754,492.10325842342064,523.1276771014466,1,<nil>,<nil>,4735,12915,40571,3147720.0,64508,17712,4601,1133,75,811,5968.8861083984375,-3.292327880859375,23202.314835723955,34.29355290843523,1914.8254141472792,4.176208976588441,167634248.363,146577124.761,8004012.88,275.561,727155.42,46606.529,14038,14080,108600.178,0.2805506721679921,88717,2276,2.921051025390625,77.03125,28.66743052005768,9.541351318359377,30.40312161058354,101.1654052734375,252.29804979535703,18.463836669921875,44.63229731321978,21.10015869140625,73.99383654224565,9.53668212890625,30.37510647386479,0.024688720703125,0.0332349637118589,166021359.0,85215,86491,88723,2730097.0,578348.0,662379.0,670504.0,746,307585.0,0.06056500112825582,82,611810815.757574,130118004.72990195,27.012652410630857,344976111.241818,444206248.276225,17066618.9617734,154594925.873024,39843236.8492182,7.67123285520349,0.3208011309602727,0.8252734383205061,35981176.658617996,1.2483776006755786e-07,5956464.611436999,0.0,257258.543764,4257995.105130999,11646659.026196,2528240.2447989997,52,56,122,20,15,10,109,294850,3908706.828024947
327,2024-07-03,3.257415771484375,1.4656982421875,0.4499573726566672,<nil>,1.2389433280000003e-09,104809,104809,0,87026,43700,1675.9001608041472,-0.3112765592522919,525.917070815889,60277397.0,0.0,113105,4.222816618625075,<nil>,<nil>,52,85,821,0,1282,0,2501,492.0438127430904,492.0274410873277,523.1153379665594,2,2,<nil>,4826,12857,41225,3147077.0,64504,17714,4602,1133,75,810,5972.178436279297,6.246002197265625,23168.02128281552,-19.00150149560068,1910.6492051706907,-2.805278188096054,167733860.615,146643217.803,8008338.252,347.628,726583.659,46606.525,14059,14091,108748.447,0.2806178982569454,100744,3036,3.3056640625,101.09375,32.516387939453125,7.837738037109375,44.02663635514715,98.88250732421876,234.0160991383138,20.577301025390625,70.59620603427129,31.41668701171875,55.451479929574134,7.74566650390625,43.93355493563614,0.050537109375,0.0589794441000393,166135520.0,97716,100654,100726,3090833.0,635592.0,845035.0,822574.0,1622,245873.0,0.05804935252330592,81,611446373.063764,129900291.05142397,26.97567188348449,344868246.723245,444019122.681247,17066618.9617734,154665480.839146,39842134.4633556,7.68746318778395,0.3199250031720481,0.8246924421585725,38754265.341445,4.31585080292465e-07,7051428.14375,0.0,192977.594933,5043983.22557,12748549.841043,2556937.816423,42,51,141,24,8,7,90,323727,2935138.339435727
328,2024-07-02,2.92919921875,1.113250732421875,0.3800529254875812,<nil>,1.190866336e-09,77898,77898,0,88539,49688,1676.2114373633997,-0.5370123540051281,525.8062825939523,60277397.0,0.0,141533,3.689784173388034,<nil>,<nil>,54,85,821,27,1282,0,2506,492.01192690884614,491.9955501698251,523.0905829840565,3,<nil>,<nil>,4609,12301,41428,3146644.0,64538,17712,4609,1133,74,808,5965.932434082031,-9.70709228515625,23187.02278431112,10.770775423618034,1913.4544833587868,2.2753186343079506,167807006.862,146768601.609,8020699.049,356.637,725923.304,46608.548,13946,13982,108831.553,0.2809638653947169,90927,2712,2.9708251953125,90.9375,29.2677001953125,10.697265625,27.16678799333662,39.067779541015625,63.20830963323532,19.4996337890625,36.58770166369925,17.504180908203125,53.65935950914501,10.639312744140623,27.10636318864912,0.048004150390625,0.0559439147957077,166073422.0,89222,92551,90905,1257689.0,543104.0,532304.0,635932.0,1574,250852.0,0.05621115299399351,80,611014759.923508,129640719.89066608,26.931389960667858,344760256.973774,443831997.08627,17066618.9617734,154803230.125513,39840882.9727968,7.70721036660052,0.3207301632227097,0.8252264644572979,33669480.321272,1.04501176652761e-07,6399767.979726,0.0,39978.51885,4275370.666931,13954018.511008,2470551.863109,64,73,155,19,11,5,149,303404,7844637.986615424
329,2024-07-01,2.5746002197265625,0.9007186889648438,0.3498479810820902,<nil>,1.2148826880000002e-09,84932,84932,0,62102,33236,1676.7484497174046,-2.0561759476549923,526.3627910274918,60277397.0,0.0,99902,3.4891150151379406,<nil>,<nil>,48,82,794,0,1282,0,2508,491.9832796622644,491.9668889939394,523.0910705922228,2,<nil>,<nil>,4837,12424,41603,3146216.0,64481,17694,4610,1135,73,811,5975.6395263671875,-25.238555908203125,23176.252008887503,69.9604754037864,1911.1791647244788,10.577670145776665,168016412.843,146796728.307,8042965.495,326.449,725336.566,46616.281,13979,14041,108962.548,0.2805973222311758,79121,2752,2.61236572265625,93.3125,25.64808654785156,27.221954345703125,54.41380362671941,21.847015380859375,28.951114832252,26.8341064453125,79.19235389951899,26.088134765625,172.79710159762277,27.221771240234375,54.41362052125066,0.055389404296875,0.0643145136080161,166244505.0,77712,79226,79357,611819.0,748959.0,838817.0,902082.0,1815,528804.0,0.053795024703602985,68,610671648.252779,129454011.64670998,26.901343965637466,344653088.270243,443644871.491293,17066618.9617734,154853659.930532,39839270.5399983,7.71212257776927,0.3198283892948201,0.8246282289265714,28520239.952007,1.0465825489569919e-07,5293539.351637,0.0,0.0,3670629.874906,10930444.342416,2582373.083334,79,70,249,27,14,8,158,289697,6925938.436830659
