,Commit Pledge per 32GiB QAP,Protocol Circulating Supply,Total FIL Mined,Total FIL Vested,Fil Reserve Disbursed,Total FIL Burned,Total FIL Locked,Network QA Power,Network RB Power,Baseline Power,Active Faults,Block Rewards per WinCount,stateTime,FIL-USD,BTC-USD,ETH-USD,onboard_32G,onboard_64G,daily_onboard_QAP,dlog_FILUSD,dlog_QAP,est_20-day_reward,consensus_term,Pledge_theory,gap
806,0.2028,413.97,249.52,317.31,17.07,-34.03,-135.9,19.04,15.0,12.76,103.11,19.27,2022-12-28,2.993835926055908,16552.572265625,1189.986083984375,26.82,5.44,1.008125,-0.0253256621020852,-0.0010498688628364228,0.2731092436974993,6.522636554621849,6.7957457983193486,-6.592945798319349
807,0.2033,414.7,249.79,317.58,17.07,-34.13,-135.6,18.96,14.9,12.78,128.68,19.26,2022-12-29,2.979429006576538,16642.341796875,1201.5953369140625,27.85,5.2,1.0328125000000001,-0.004823809952591018,-0.004210532536343514,0.2848101265822593,6.561708860759493,6.846518987341753,-6.643218987341753
808,0.2049,415.53,250.05,317.84,17.07,-34.15,-135.28,18.92,14.84,12.81,118.98,19.25,2022-12-30,2.972994089126587,16602.5859375,1199.2327880859375,27.27,4.89,1.005,-0.0021621177975068573,-0.0021119332031434013,0.27484143763215574,6.588742071881605,6.863583509513761,-6.658683509513761
809,0.2057,416.31,250.32,318.11,17.07,-34.15,-135.03,18.89,14.79,12.83,113.44,19.24,2022-12-31,3.0091280937194824,16547.49609375,1196.771240234375,26.04,3.18,0.913125,0.012080811108546197,-0.0015868821103142139,0.28586553732131476,6.611593435680254,6.8974589730015685,-6.691758973001568
810,0.2062,416.89,250.58,318.38,17.07,-34.16,-134.97,18.92,14.79,12.86,89.22,19.24,2023-01-01,3.1114180088043213,16625.080078125,1200.96484375,22.45,2.45,0.778125,0.033428206723192355,0.0015868821103142139,0.27484143763215574,6.6103065539112045,6.88514799154336,-6.67894799154336
811,0.206,417.5,250.84,318.65,17.07,-34.16,-134.89,18.89,14.74,12.88,112.13,19.23,2023-01-02,3.1478819847106934,16688.470703125,1214.6566162109375,22.64,2.68,0.79125,0.011651267217774208,-0.0015868821103142139,0.27527792482794167,6.630492323980942,6.905770248808883,-6.699770248808883
812,0.2063,418.01,251.11,318.92,17.07,-34.17,-134.91,18.92,14.74,12.9,87.64,19.22,2023-01-03,3.092895030975342,16679.857421875,1214.77880859375,27.64,3.47,0.9721875,-0.017622285360664014,0.0015868821103142139,0.285412262156459,6.6280655391120495,6.913477801268509,-6.707177801268509
813,0.2064,418.51,251.37,319.18,17.07,-34.19,-134.93,18.82,14.63,12.93,176.71,19.21,2023-01-04,3.3595240116119385,16863.23828125,1256.526611328125,26.58,3.62,0.94375,0.08269174521116773,-0.005299429466498751,0.2763018065887257,6.671253985122211,6.947555791710936,-6.741155791710936
814,0.2076,418.99,251.64,319.45,17.07,-34.21,-134.96,18.89,14.67,12.95,118.21,19.21,2023-01-05,3.2826709747314453,16836.736328125,1250.4385986328125,26.1,4.11,0.9440625,-0.023141888148599854,0.003712547356184537,0.28586553732131476,6.654155637903653,6.940021175224968,-6.732421175224967
815,0.207,419.47,251.9,319.72,17.07,-34.22,-135.01,18.91,14.65,12.98,113.71,19.2,2023-01-06,3.341075897216797,16951.96875,1269.3790283203125,28.32,5.02,1.041875,0.017635467452126186,0.001058201156947991,0.27498677948177613,6.654732945531466,6.929719725013242,-6.722719725013242
816,0.2072,420.03,252.16,319.99,17.07,-34.22,-134.97,18.86,14.59,13.0,149.25,19.19,2023-01-07,3.2983319759368896,16955.078125,1264.2703857421875,27.52,5.41,1.0290625,-0.012876001186495678,-0.0026476054650550473,0.2757158006362576,6.681283138918345,6.956998939554603,-6.749798939554602
817,0.2081,420.57,252.43,320.26,17.07,-34.25,-134.94,18.83,14.54,13.03,167.95,19.18,2023-01-08,3.439846992492676,17091.14453125,1287.3594970703125,27.57,5.14,1.0221875,0.04201011262331189,-0.0015919345362500614,0.2867764206054278,6.700531067445565,6.987307488050993,-6.779207488050993
818,0.2087,421.28,252.7,320.52,17.07,-34.37,-134.64,18.82,14.48,13.05,150.96,19.17,2023-01-09,3.790510892868042,17196.5546875,1321.5389404296875,29.75,4.97,1.085,0.09707381876909293,-0.000531208511827419,0.2869287991498213,6.715409139213602,7.002337938363423,-6.793637938363423
819,0.209,421.75,252.96,320.79,17.07,-34.42,-134.66,18.81,14.45,13.08,156.7,19.17,2023-01-10,3.7567861080169678,17446.29296875,1336.5860595703125,29.62,4.63,1.0703125,-0.008936976857308876,-0.000531490844294602,0.27644869750134965,6.726475279106858,7.002923976608208,-6.793923976608208
820,0.2092,422.18,253.23,321.06,17.07,-34.43,-134.75,18.85,14.46,13.1,133.23,19.16,2023-01-11,3.7258100509643555,17934.896484375,1387.9327392578125,31.19,4.88,1.1271875,-0.008279541845394034,0.0021242705810808893,0.28647214854109476,6.719045092838195,7.00551724137929,-6.79631724137929
821,0.2088,422.6,253.49,321.33,17.07,-34.44,-134.85,18.86,14.44,13.13,134.64,19.15,2023-01-12,3.8532650470733643,18869.587890625,1417.9384765625,28.82,5.84,1.083125,0.033636561535421494,0.0005303633112911932,0.27571580063628776,6.722163308589608,6.997879109225896,-6.789079109225896
822,0.2091,423.42,253.76,321.6,17.07,-34.46,-134.55,18.79,14.35,13.15,169.51,19.14,2023-01-13,4.01694393157959,19909.57421875,1451.6148681640625,29.16,6.13,1.1028125,0.041600544423862074,-0.003718463779937231,0.28738690792973054,6.7602980308674825,7.047684938797213,-6.838584938797212
823,0.2103,423.95,254.03,321.86,17.07,-34.46,-134.55,18.8,14.33,13.18,173.07,19.14,2023-01-14,4.783692836761475,20976.298828125,1550.7069091796875,24.89,5.97,0.964375,0.1746914107292299,0.0005320564105297798,0.28723404255320234,6.765159574468084,7.052393617021287,-6.842093617021287
824,0.2108,424.41,254.29,322.13,17.07,-34.47,-134.61,18.76,14.28,13.2,206.3,19.13,2023-01-15,4.696173191070557,20880.798828125,1552.4794921875,27.51,5.09,1.01875,-0.01846484582706953,-0.0021299262578251543,0.27718550106608836,6.786940298507463,7.064125799573551,-6.853325799573551
825,0.211,424.91,254.56,322.4,17.07,-34.48,-134.64,18.81,14.28,13.23,188.56,19.12,2023-01-16,4.566012859344482,21169.6328125,1576.83349609375,26.13,4.36,0.9528125,-0.028107597967745646,0.002661699734860523,0.28708133971292954,6.776874003189793,7.063955342902722,-6.852955342902722
826,0.211,425.65,254.82,322.67,17.07,-34.49,-134.42,18.75,14.19,13.25,225.49,19.11,2023-01-17,4.626473903656006,21161.51953125,1567.8460693359375,27.77,4.33,1.003125,0.013154637638044697,-0.0031948908965193645,0.2773333333333236,6.8104,7.087733333333323,-6.8767333333333225
827,0.2117,426.19,255.08,322.94,17.07,-34.5,-134.4,18.79,14.22,13.28,167.29,19.1,2023-01-18,4.262699127197266,20688.78125,1515.5069580078125,27.32,4.27,0.9871875,-0.08189244449119171,0.002131061008954216,0.27674294837681673,6.8045236828100055,7.081266631186822,-6.869566631186823
828,0.2112,426.68,255.35,323.2,17.07,-34.5,-134.44,18.85,14.25,13.3,117.5,19.1,2023-01-19,4.412485122680664,21086.79296875,1552.5565185546875,25.68,3.63,0.9159375,0.034535493046803145,0.003188100468646038,0.28647214854109476,6.790663129973474,7.077135278514569,-6.865935278514569
829,0.2106,427.19,255.61,323.47,17.07,-34.5,-134.46,18.88,14.27,13.33,83.45,19.09,2023-01-20,4.751482009887695,22676.552734375,1659.754150390625,23.8,3.86,0.864375,0.07401852084235516,0.001590246823334418,0.2754237288135798,6.787976694915254,7.063400423728834,-6.852800423728834
830,0.2107,427.74,255.88,323.74,17.07,-34.51,-134.44,18.91,14.27,13.35,61.63,19.08,2023-01-21,4.945188999176025,22777.625,1627.1181640625,20.38,3.12,0.734375,0.03995861313670157,0.0015877219530118225,0.2855631940771886,6.785933368588049,7.071496562665238,-6.860796562665238
831,0.2108,428.35,256.14,324.01,17.07,-34.51,-134.36,18.89,14.23,13.38,76.21,19.07,2023-01-22,5.431602954864502,22720.416015625,1628.382080078125,20.06,2.94,0.71875,0.09381910925365378,-0.001058201156947991,0.27527792482794167,6.802805717310746,7.0780836421386875,-6.867283642138688
832,0.2115,428.9,256.41,324.28,17.07,-34.51,-134.34,18.88,14.2,13.4,85.28,19.07,2023-01-23,5.422993183135986,22934.431640625,1628.2510986328125,19.54,2.57,0.6909375,-0.0015863830260793854,-0.0005295207960638315,0.28601694915258336,6.815148305084746,7.101165254237329,-6.889665254237329
833,0.212,429.5,256.67,324.54,17.07,-34.51,-134.26,18.86,14.18,13.43,71.93,19.06,2023-01-24,4.983160972595215,22636.46875,1556.604248046875,18.92,2.41,0.6665625000000001,-0.08458348769857871,-0.0010598835120432248,0.2757158006362576,6.8319194061505835,7.107635206786841,-6.895635206786841
834,0.2125,430.11,256.94,324.81,17.07,-34.52,-134.19,18.84,14.14,13.46,89.69,19.05,2023-01-25,5.459197998046875,23117.859375,1611.7110595703125,17.34,2.28,0.613125,0.09123746903194951,-0.0010610080570940816,0.2866242038216367,6.84888535031847,7.135509554140107,-6.923009554140107
835,0.2132,430.89,257.2,325.08,17.07,-34.52,-133.94,18.81,14.08,13.48,95.02,19.04,2023-01-26,5.446721076965332,23032.77734375,1603.10595703125,17.66,2.19,0.6203125,-0.0022881017985201257,-0.0015936258352780008,0.27644869750131945,6.872248803827752,7.148697501329071,-6.935497501329071
836,0.2137,431.51,257.47,325.35,17.07,-34.52,-133.85,18.82,14.09,13.51,62.64,19.04,2023-01-27,5.384637832641602,23078.728515625,1598.156494140625,18.44,1.9,0.635625,-0.01146373686648161,0.000531490844294602,0.2869287991498817,6.878480340063762,7.165409139213644,-6.951709139213643
837,0.2138,432.16,257.74,325.62,17.07,-34.52,-133.73,18.82,14.07,13.53,50.91,19.03,2023-01-28,5.279248237609863,23031.08984375,1572.43505859375,16.61,2.56,0.5990624999999999,-0.019766345157559373,0.0,0.2869287991498213,6.888841657810839,7.17577045696066,-6.96197045696066
838,0.2141,432.79,258.0,325.88,17.07,-34.53,-133.63,18.76,13.99,13.56,94.3,19.02,2023-01-29,5.487431049346924,23774.56640625,1646.1556396484375,15.98,4.2,0.630625,0.03867650494233632,-0.003193190579155125,0.27718550106608836,6.92094882729211,7.198134328358198,-6.984034328358198
839,0.2158,433.75,258.27,326.15,17.07,-34.53,-133.2,18.67,13.9,13.58,114.51,19.01,2023-01-30,5.102372169494629,22840.138671875,1567.3265380859375,16.16,4.25,0.6378125,-0.07275465041934637,-0.004808986024447126,0.2892340653454545,6.9697375468666305,7.258971612212085,-7.0431716122120855
840,0.2169,434.34,258.53,326.42,17.07,-34.53,-133.15,18.67,13.88,13.61,100.45,19.01,2023-01-31,5.234281063079834,23139.283203125,1586.535400390625,16.72,4.96,0.6775,0.0255239392827602,0.0,0.2785216925548911,6.9792179967862875,7.257739689341179,-7.040839689341179
841,0.2167,434.86,258.8,326.69,17.07,-34.54,-133.15,18.72,13.9,13.64,59.74,19.0,2023-02-01,5.687550067901611,23723.76953125,1641.792724609375,20.64,4.77,0.7940625,0.08305008523937962,0.002674513495814601,0.2884615384615798,6.968910256410257,7.257371794871837,-7.0406717948718365
842,0.2163,435.37,259.06,326.96,17.07,-34.54,-133.17,18.71,13.88,13.66,55.87,18.99,2023-02-02,5.459376811981201,23471.87109375,1643.2415771484375,26.3,4.98,0.9775,-0.04094494114294678,-0.0005343307634477767,0.27792624265097904,6.98081239978621,7.258738642437189,-7.0424386424371885
843,0.2167,435.85,259.32,327.22,17.07,-34.54,-133.22,18.7,13.83,13.69,83.53,18.98,2023-02-03,5.6789069175720215,23449.322265625,1664.74560546875,28.43,4.3,1.0228125,0.039424123880976714,-0.0005346164254573793,0.2780748663101507,6.992245989304813,7.270320855614964,-7.053620855614963
844,0.2173,436.37,259.59,327.49,17.07,-34.55,-133.23,18.66,13.83,13.71,76.36,18.98,2023-02-04,5.524285793304443,23331.84765625,1667.0592041015625,20.54,2.5,0.72,-0.027604799256113477,-0.00214132844134296,0.28938906752409627,7.015594855305467,7.304983922829563,-7.087683922829563
845,0.2179,436.9,259.85,327.76,17.07,-34.56,-133.22,18.7,13.82,13.74,58.41,18.97,2023-02-05,5.2969818115234375,22955.666015625,1631.6458740234375,16.16,2.79,0.5921875,-0.0420167820429318,0.00214132844134296,0.2780748663102115,7.009090909090909,7.28716577540112,-7.06926577540112
846,0.2174,437.38,260.12,328.03,17.07,-34.57,-133.26,18.73,13.82,13.77,44.94,18.96,2023-02-06,5.122544765472412,22760.109375,1616.2470703125,21.71,2.23,0.748125,-0.03348584874286309,0.0016029925954561541,0.28830752802987913,7.005552589428723,7.293860117458602,-7.076460117458603
847,0.2174,437.84,260.38,328.3,17.07,-34.57,-133.34,18.73,13.81,13.79,36.94,18.95,2023-02-07,5.547709941864014,23264.291015625,1672.0035400390625,29.96,2.12,1.0025,0.07973387943646815,0.0,0.2776294714361889,7.012920448478376,7.2905499199145645,-7.073149919914565
848,0.2175,438.28,260.64,328.56,17.07,-34.58,-133.41,18.75,13.79,13.82,40.82,18.95,2023-02-08,5.438179969787598,22939.3984375,1650.716796875,28.54,2.24,0.961875,-0.01994077900702318,0.0010672359604226855,0.2773333333333236,7.012479999999999,7.289813333333322,-7.072313333333322
849,0.2175,438.68,260.91,328.83,17.07,-34.58,-133.54,18.72,13.75,13.84,71.05,18.94,2023-02-09,4.784856796264648,21819.0390625,1546.438232421875,31.21,3.74,1.0921875,-0.1279883436897391,-0.0016012813669736836,0.2884615384615798,7.030128205128205,7.318589743589785,-7.101089743589784
850,0.218,439.16,261.17,329.1,17.07,-34.58,-133.59,18.74,13.74,13.87,53.66,18.93,2023-02-10,4.854320049285889,21651.18359375,1514.869140625,29.03,5.79,1.088125,0.014412943473062878,0.0010678057608299873,0.2774813233724556,7.030309498399146,7.307790821771602,-7.089790821771602
851,0.2178,439.59,261.43,329.37,17.07,-34.59,-133.68,18.75,13.72,13.9,59.75,18.9,2023-02-11,5.1034932136535645,21870.875,1539.9267578125,24.42,5.61,0.9384375,0.05005620882218942,0.0005334756061436963,0.2773333333333236,7.033439999999999,7.310773333333322,-7.0929733333333225
852,0.218,440.04,261.68,329.64,17.07,-34.59,-133.75,18.76,13.71,13.92,57.5,18.82,2023-02-12,4.919552803039551,21788.203125,1515.03369140625,21.81,6.32,0.8790625,-0.03670761643495046,0.0005331911616588414,0.26652452025586354,7.036886993603411,7.303411513859275,-7.085411513859275
853,0.2181,440.57,261.94,329.9,17.07,-34.59,-133.75,18.74,13.68,13.95,57.71,18.78,2023-02-13,4.869500160217285,21808.1015625,1507.1658935546875,27.07,8.15,1.100625,-0.010226337360665694,-0.0010666667678025377,0.2774813233724556,7.052881536819637,7.330362860192093,-7.112262860192093
854,0.2184,441.01,262.19,330.17,17.07,-34.59,-133.82,18.76,13.65,13.98,74.12,18.73,2023-02-14,5.084536075592041,22220.8046875,1556.8751220703125,26.38,8.58,1.0925,0.04321249611193312,0.0010666667678025377,0.26652452025586354,7.0523987206823024,7.318923240938166,-7.100523240938166
855,0.2183,441.38,262.44,330.44,17.07,-34.6,-133.97,18.77,13.63,14.0,89.12,18.69,2023-02-15,5.479165077209473,24307.841796875,1673.7459716796875,25.81,8.51,1.0725,0.07474893974553054,0.0005329070203390351,0.26638252530633993,7.054555141182738,7.320937666489078,-7.102637666489078
856,0.2184,441.76,262.69,330.71,17.07,-34.61,-134.1,18.78,13.6,14.03,100.01,18.63,2023-02-16,5.39564323425293,23623.474609375,1640.067626953125,26.75,8.2,1.0921875,-0.015360911725357917,0.0005326231816993321,0.26624068157614483,7.056869009584664,7.323109691160808,-7.104709691160808
857,0.2182,442.1,262.95,330.98,17.07,-34.61,-134.28,18.86,13.64,14.06,49.84,18.57,2023-02-17,7.670154094696045,24565.6015625,1694.7833251953125,33.85,5.27,1.2225000000000001,0.35174488629707334,0.004250803425194238,0.2757158006362576,7.0323435843054085,7.308059384941666,-7.089859384941666
858,0.2176,442.48,263.21,331.24,17.07,-34.61,-134.42,18.87,13.63,14.08,48.88,18.51,2023-02-18,7.5141448974609375,24641.27734375,1691.8194580078125,33.52,3.26,1.149375,-0.020549475119367333,0.0005300821751474949,0.2755696873343836,7.034658187599364,7.310227874933748,-7.092627874933748
859,0.2176,442.82,263.46,331.51,17.07,-34.62,-134.61,18.87,13.62,14.11,52.84,18.47,2023-02-19,8.43526840209961,24327.642578125,1681.4361572265625,36.15,4.01,1.255,0.11563430490792692,0.0,0.2649708532061473,7.04006359300477,7.305034446210917,-7.087434446210917
860,0.2177,443.13,263.72,331.78,17.07,-34.63,-134.81,18.91,13.6,14.14,56.66,18.47,2023-02-20,8.594279289245605,24829.1484375,1702.6751708984375,37.19,4.99,1.318125,0.018675247452504262,0.0021175232899075525,0.27498677948180617,7.030089899524061,7.305076679005867,-7.087376679005867
861,0.2174,443.45,263.97,332.05,17.07,-34.64,-134.99,18.94,13.6,14.16,42.77,18.42,2023-02-21,8.180410385131836,24436.353515625,1658.036376953125,36.0,4.11,1.2534375,-0.04935446430382662,0.0015852050875659884,0.26399155227032733,7.024023231256599,7.288014783526926,-7.070614783526927
862,0.2172,443.78,264.23,332.32,17.07,-34.66,-135.17,18.94,13.57,14.19,55.3,18.38,2023-02-22,8.040987968444824,24188.84375,1643.231689453125,36.3,4.48,1.274375,-0.017190361398827125,0.0,0.27455121436113084,7.0292502639915515,7.303801478352682,-7.086601478352682
863,0.2175,444.26,264.48,332.58,17.07,-34.68,-135.2,18.92,13.53,14.22,70.41,18.34,2023-02-23,7.8617401123046875,23947.4921875,1651.0738525390625,36.51,4.67,1.286875,-0.02254398701664595,-0.0010565241341997655,0.2642706131078224,7.04429175475687,7.308562367864692,-7.091062367864692
864,0.2178,444.59,264.73,332.85,17.07,-34.68,-135.38,18.97,13.52,14.24,63.63,18.3,2023-02-24,6.8516130447387695,23198.126953125,1608.3731689453125,36.26,4.52,1.274375,-0.13752386473566336,0.0026392203231901945,0.2635740643120717,7.030943595150236,7.294517659462308,-7.076717659462307
865,0.2173,444.96,264.99,333.12,17.07,-34.68,-135.53,18.95,13.52,14.27,52.57,18.25,2023-02-25,6.722764015197754,23175.375,1594.9149169921875,33.48,6.16,1.23875,-0.01898472378166738,-0.0010548524184872399,0.2744063324538163,7.044221635883905,7.318627968337721,-7.1013279683377215
866,0.2183,445.3,265.24,333.39,17.07,-34.69,-135.7,18.81,13.41,14.3,155.89,18.18,2023-02-26,6.90660285949707,23561.212890625,1640.817138671875,34.13,6.84,1.2803125,0.026978508435757664,-0.007415288215496307,0.2658160552897395,7.10207336523126,7.367889420520999,-7.149589420520999
867,0.2204,445.76,265.49,333.66,17.07,-34.71,-135.75,18.77,13.32,14.33,226.81,18.14,2023-02-27,6.864062786102295,23522.87109375,1634.326416015625,27.89,5.96,1.0578125,-0.006178380887439827,-0.002128792714521488,0.26638252530633993,7.124560468833244,7.390942994139584,-7.170542994139584
868,0.2194,446.12,265.74,333.92,17.07,-34.72,-135.88,18.98,13.44,14.35,92.71,18.11,2023-02-28,6.472041130065918,23147.353515625,1605.8951416015625,28.52,6.13,1.0828125,-0.058807974489083925,0.011125942583364079,0.26343519494204426,7.051422550052686,7.31485774499473,-7.09545774499473
869,0.2176,446.44,265.98,334.19,17.07,-34.74,-136.06,19.03,13.43,14.38,83.28,17.97,2023-03-01,7.253780841827393,23646.55078125,1663.4337158203125,34.6,6.81,1.2940625000000001,0.11403129354540154,0.0026308881262764316,0.25223331581714037,7.037940094587492,7.290173410404632,-7.072573410404632
870,0.2172,446.74,266.23,334.46,17.07,-34.76,-136.26,19.05,13.43,14.41,77.29,17.95,2023-03-02,6.887226104736328,23475.466796875,1647.3193359375,33.85,8.81,1.3331250000000001,-0.05185442167869425,0.0010504202646517413,0.26246719160104987,7.035275590551181,7.2977427821522305,-7.08054278215223
871,0.2171,447.07,266.48,334.73,17.07,-34.77,-136.44,19.08,13.41,14.43,84.23,17.94,2023-03-03,6.254830837249756,22362.6796875,1569.1676025390625,32.01,9.4,1.2940625,-0.09631430753222214,0.0015735644474306199,0.2620545073375262,7.0294025157232705,7.291457023060797,-7.074357023060797
872,0.2171,447.4,266.73,335.0,17.07,-34.78,-136.61,19.09,13.38,14.46,98.23,17.91,2023-03-04,5.914163112640381,22353.349609375,1566.9239501953125,33.44,8.68,1.31625,-0.05600409733435674,0.0005239717175156144,0.26191723415400736,7.030906233630173,7.292823467784181,-7.07572346778418
873,0.2171,447.72,266.97,335.26,17.07,-34.79,-136.79,19.12,13.37,14.49,92.29,17.87,2023-03-05,6.141830921173096,22435.513671875,1564.46875,32.5,8.13,1.2696875,0.03777289152407204,0.0015702698855992736,0.251046025104612,7.02489539748954,7.275941422594152,-7.058841422594152
874,0.2171,448.14,267.22,335.53,17.07,-34.81,-136.87,19.13,13.38,14.52,67.11,17.83,2023-03-06,6.100693225860596,22429.7578125,1567.398681640625,30.0,5.97,1.1240625,-0.006720485032341017,0.0005228758289059776,0.26136957658128596,7.027809722948248,7.289179299529534,-7.072079299529534
875,0.2169,448.5,267.46,335.8,17.07,-34.83,-137.0,19.18,13.37,14.54,58.03,17.78,2023-03-07,5.970064163208008,22219.76953125,1561.93310546875,30.84,6.1,1.154375,-0.021644733353239687,0.002610286003130735,0.25026068821684283,7.01511991657977,7.265380604796612,-7.048480604796612
876,0.2168,448.8,267.7,336.07,17.07,-34.87,-137.17,19.16,13.33,14.57,86.54,17.74,2023-03-08,5.7767839431762695,21718.080078125,1534.0882568359375,34.78,9.18,1.37375,-0.032910558337843954,-0.0010432969125777625,0.25052192066806794,7.027139874739039,7.277661795407107,-7.0608617954071065
877,0.217,449.1,267.95,336.34,17.07,-34.92,-137.33,19.17,13.31,14.6,90.45,17.71,2023-03-09,5.493531227111816,20363.021484375,1438.6607666015625,33.17,8.64,1.3065625,-0.05027585709770954,0.0005217845148388633,0.26082420448617627,7.028169014084506,7.288993218570682,-7.071993218570682
878,0.2169,449.43,268.18,336.6,17.07,-34.96,-137.46,19.19,13.3,14.63,79.28,17.68,2023-03-10,5.3148651123046875,20187.244140625,1429.1580810546875,34.07,9.47,1.360625,-0.03306362672745733,0.00104275296205536,0.23970818134446917,7.026003126628452,7.265711307972921,-7.0488113079729215
879,0.2168,449.79,268.42,336.87,17.07,-34.97,-137.61,19.23,13.29,14.66,68.91,17.61,2023-03-11,4.991639137268066,20632.41015625,1482.61669921875,31.72,6.1,1.181875,-0.06274329254308686,0.0020822495810799424,0.24960998439938542,7.017004680187208,7.266614664586593,-7.049814664586593
880,0.2166,450.1,268.66,337.14,17.07,-34.98,-137.78,19.18,13.23,14.68,118.6,17.57,2023-03-12,5.73008918762207,22163.94921875,1590.29296875,31.79,8.54,1.2603125,0.1379667553888546,-0.0026034901453964032,0.25026068821690206,7.04014598540146,7.290406673618362,-7.073806673618362
881,0.2174,450.47,268.9,337.41,17.07,-34.99,-137.91,19.02,13.08,14.71,253.04,17.53,2023-03-13,6.398665904998779,24197.533203125,1680.3089599609375,29.77,4.38,1.0671875,0.11035842065693169,-0.008377012338047773,0.2523659305993189,7.105205047318612,7.357570977917931,-7.140170977917931
882,0.2193,450.94,269.13,337.68,17.07,-35.01,-137.93,19.18,13.18,14.74,134.77,17.5,2023-03-14,6.7644171714782715,24746.07421875,1703.507080078125,25.83,3.58,0.9190624999999999,0.055586588104919565,0.008377012338047773,0.2398331595412077,7.053284671532846,7.293117831074054,-7.073817831074054
883,0.2179,451.32,269.37,337.94,17.07,-35.03,-138.02,19.25,13.2,14.77,96.51,17.43,2023-03-15,5.618990898132324,24375.9609375,1656.1805419921875,29.33,4.03,1.0425,-0.185524012106282,0.0036429912785012064,0.2493506493506588,7.033558441558441,7.2829090909091,-7.0650090909091
884,0.2168,451.72,269.61,338.21,17.07,-35.06,-138.1,19.25,13.19,14.8,89.26,17.33,2023-03-16,5.828929901123047,25052.7890625,1677.2154541015625,32.04,5.06,1.159375,0.036681340816139274,0.0,0.2493506493506588,7.039792207792208,7.289142857142867,-7.072342857142867
885,0.2169,452.07,269.84,338.48,17.07,-35.09,-138.24,19.28,13.18,14.82,79.22,17.33,2023-03-17,6.396756172180176,27423.9296875,1792.485107421875,36.2,5.06,1.2893750000000002,0.09295758067061066,0.0015572284486062848,0.23858921161821714,7.0342842323651436,7.272873443983361,-7.055973443983361
886,0.2168,452.42,270.08,338.75,17.07,-35.11,-138.36,19.34,13.2,14.85,45.67,17.31,2023-03-18,5.878632068634033,26965.87890625,1761.65966796875,35.9,4.63,1.2665625,-0.0844669203213031,0.0031072008427486253,0.24819027921407352,7.01789038262668,7.266080661840753,-7.049280661840753
887,0.2164,452.79,270.32,339.02,17.07,-35.13,-138.48,19.35,13.17,14.88,49.25,17.27,2023-03-19,6.288142204284668,28038.67578125,1785.5765380859375,34.64,5.3,1.248125,0.06734157659984663,0.0005169294506428557,0.24806201550388535,7.019999999999999,7.268062015503884,-7.051662015503884
888,0.2163,453.11,270.56,339.28,17.07,-35.15,-138.65,19.36,13.16,14.91,50.14,17.24,2023-03-20,5.7189741134643555,27767.236328125,1735.3212890625,35.08,4.76,1.2449999999999999,-0.09487623154292191,0.000516662372640031,0.24793388429753008,7.021332644628099,7.269266528925629,-7.052966528925628
889,0.2166,453.44,270.79,339.55,17.07,-35.18,-138.79,19.35,13.13,14.94,60.73,17.23,2023-03-21,5.947406768798828,28175.81640625,1806.7607421875,33.69,7.13,1.275625,0.0391658488627582,-0.000516662372640031,0.23772609819123325,7.0300775193798435,7.267803617571077,-7.051203617571077
890,0.2168,453.73,271.02,339.82,17.07,-35.21,-138.96,19.37,13.11,14.97,77.42,17.18,2023-03-22,5.661059856414795,27307.4375,1737.717041015625,30.14,10.81,1.2796875,-0.049344158907420166,0.00103305794311348,0.23748064016516401,7.0273102736189985,7.264790913784163,-7.0479909137841625
891,0.2165,454.05,271.25,340.09,17.07,-35.24,-139.11,19.4,13.11,14.99,60.21,17.14,2023-03-23,5.934812068939209,28333.97265625,1816.4051513671875,30.57,13.69,1.383125,0.047224234211804106,0.0015475886503777403,0.23711340206187445,7.02139175257732,7.258505154639194,-7.042005154639194
892,0.2163,454.35,271.49,340.36,17.07,-35.27,-139.29,19.37,13.04,15.02,112.27,17.09,2023-03-24,5.557178020477295,27493.28515625,1752.0447998046875,33.84,10.69,1.3915625,-0.06574493353924349,-0.0015475886503777403,0.24780588538978737,7.0369127516778525,7.28471863706764,-7.06841863706764
893,0.2168,454.71,271.72,340.62,17.07,-35.29,-139.41,19.43,13.05,15.05,73.48,17.04,2023-03-25,5.380660057067871,27494.70703125,1743.7647705078125,31.32,12.3,1.3631250000000001,-0.032279375305811264,0.0030927859704439342,0.23674729799281338,7.020741121976324,7.257488419969138,-7.040688419969138
894,0.2163,455.13,271.95,340.89,17.07,-35.32,-139.45,19.44,13.02,15.08,69.27,17.02,2023-03-26,5.69449520111084,27994.330078125,1775.6767578125,30.1,9.22,1.22875,0.05668890017280814,0.0005145356429445691,0.23662551440325238,7.02361111111111,7.260236625514363,-7.0439366255143625
895,0.2164,455.47,272.18,341.16,17.07,-35.36,-139.58,19.44,13.0,15.11,64.26,16.93,2023-03-27,5.354502201080322,27139.888671875,1715.4608154296875,32.92,11.05,1.3740625,-0.06156221407855034,0.0,0.23662551440331087,7.028858024691357,7.265483539094668,-7.049083539094668
896,0.2165,455.75,272.41,341.43,17.07,-35.38,-139.77,19.46,12.99,15.14,64.61,16.93,2023-03-28,5.565254211425781,27268.130859375,1772.78564453125,31.55,12.73,1.38375,0.03860492415432115,0.001028277725565907,0.23638232271327664,7.025950668036998,7.2623329907502745,-7.045832990750275
